date,home_team,away_team,home_score,away_score,season
2019-01-25,Indiana Hoosiers,Michigan Wolverines,46,69,2019
2019-01-25,Kent State Golden Flashes,Buffalo Bulls,79,88,2019
2019-01-26,Duke Blue Devils,Georgia Tech Yellow Jackets,66,53,2019
2019-01-26,Notre Dame Fighting Irish,Virginia Cavaliers,55,82,2019
2019-01-26,Virginia Tech Hokies,Syracuse Orange,78,56,2019
2019-01-26,Xavier Musketeers,Marquette Golden Eagles,82,87,2019
2019-01-26,Mississippi State Bulldogs,Auburn Tigers,92,84,2019
2019-01-26,NC State Wolfpack,Clemson Tigers,69,67,2019
2019-01-26,Louisville Cardinals,Pittsburgh Panthers,66,51,2019
2019-01-26,Missouri Tigers,LSU Tigers,80,86,2019
2019-01-27,Purdue Boilermakers,Michigan State Spartans,73,63,2019
2019-01-27,Tulsa Golden Hurricane,Houston Cougars,65,77,2019
2019-01-27,Villanova Wildcats,Seton Hall Pirates,80,52,2019
2019-01-27,Minnesota Golden Gophers,Iowa Hawkeyes,92,87,2019
2019-01-28,Notre Dame Fighting Irish,Duke Blue Devils,61,83,2019
2019-01-28,Texas Tech Red Raiders,TCU Horned Frogs,84,65,2019
2019-01-29,South Carolina Gamecocks,Tennessee Volunteers,70,92,2019
2019-01-29,NC State Wolfpack,Virginia Cavaliers,65,66,2019
2019-01-29,Michigan Wolverines,Ohio State Buckeyes,65,49,2019
2019-01-29,Vanderbilt Commodores,Kentucky Wildcats,52,87,2019
2019-01-29,UNLV Rebels,Nevada Wolf Pack,70,87,2019
2019-01-29,Georgia Tech Yellow Jackets,North Carolina Tar Heels,54,77,2019
2019-01-29,Texas Longhorns,Kansas Jayhawks,73,63,2019
2019-01-29,Buffalo Bulls,Ball State Cardinals,83,59,2019
2019-01-29,Maryland Terrapins,Northwestern Wildcats,70,52,2019
2019-01-29,Alabama Crimson Tide,Mississippi State Bulldogs,83,79,2019
2019-01-29,Nebraska Cornhuskers,Wisconsin Badgers,51,62,2019
2019-01-30,Butler Bulldogs,Marquette Golden Eagles,58,76,2019
2019-01-30,DePaul Blue Demons,Villanova Wildcats,74,86,2019
2019-01-30,Wake Forest Demon Deacons,Louisville Cardinals,54,82,2019
2019-01-30,Texas A&M Aggies,LSU Tigers,57,72,2019
2019-01-30,Iowa State Cyclones,West Virginia Mountaineers,93,68,2019
2019-01-31,Houston Cougars,Temple Owls,73,66,2019
2019-01-31,Penn State Nittany Lions,Purdue Boilermakers,90,99,2019
2019-02-01,Iowa Hawkeyes,Michigan Wolverines,74,59,2019
2019-02-01,Bowling Green Falcons,Buffalo Bulls,92,88,2019
2019-02-01,Wisconsin Badgers,Maryland Terrapins,69,61,2019
2019-02-02,Texas A&M Aggies,Tennessee Volunteers,76,93,2019
2019-02-02,Duke Blue Devils,St. John's Red Storm,91,61,2019
2019-02-02,Virginia Cavaliers,Miami Hurricanes,56,46,2019
2019-02-02,Gonzaga Bulldogs,San Diego Toreros,85,69,2019
2019-02-02,Michigan State Spartans,Indiana Hoosiers,75,79,2019
2019-02-02,Florida Gators,Kentucky Wildcats,54,65,2019
2019-02-02,Nevada Wolf Pack,Boise State Broncos,93,73,2019
2019-02-02,Louisville Cardinals,North Carolina Tar Heels,69,79,2019
2019-02-02,Kansas Jayhawks,Texas Tech Red Raiders,79,63,2019
2019-02-02,NC State Wolfpack,Virginia Tech Hokies,24,47,2019
2019-02-02,LSU Tigers,Arkansas Razorbacks,89,90,2019
2019-02-02,Iowa State Cyclones,Texas Longhorns,65,60,2019
2019-02-02,Ole Miss Rebels,Mississippi State Bulldogs,75,81,2019
2019-02-02,Florida State Seminoles,Georgia Tech Yellow Jackets,59,49,2019
2019-02-03,Villanova Wildcats,Georgetown Hoyas,77,65,2019
2019-02-03,Purdue Boilermakers,Minnesota Golden Gophers,73,63,2019
2019-02-04,Virginia Tech Hokies,Louisville Cardinals,64,72,2019
2019-02-04,Oklahoma Sooners,Iowa State Cyclones,74,75,2019
2019-02-04,Texas Tech Red Raiders,West Virginia Mountaineers,81,50,2019
2019-02-05,Tennessee Volunteers,Missouri Tigers,72,60,2019
2019-02-05,Duke Blue Devils,Boston College Eagles,80,55,2019
2019-02-05,Kentucky Wildcats,South Carolina Gamecocks,76,48,2019
2019-02-05,Rutgers Scarlet Knights,Michigan Wolverines,65,77,2019
2019-02-05,North Carolina Tar Heels,NC State Wolfpack,113,96,2019
2019-02-05,Illinois Fighting Illini,Michigan State Spartans,79,74,2019
2019-02-05,Marquette Golden Eagles,St. John's Red Storm,69,70,2019
2019-02-05,Kansas State Wildcats,Kansas Jayhawks,74,67,2019
2019-02-05,Syracuse Orange,Florida State Seminoles,62,80,2019
2019-02-06,Colorado State Rams,Nevada Wolf Pack,82,98,2019
2019-02-06,Villanova Wildcats,Creighton Bluejays,66,59,2019
2019-02-06,Minnesota Golden Gophers,Wisconsin Badgers,51,56,2019
2019-02-06,Mississippi State Bulldogs,LSU Tigers,88,92,2019
2019-02-06,Nebraska Cornhuskers,Maryland Terrapins,45,60,2019
2019-02-07,Gonzaga Bulldogs,San Francisco Dons,92,62,2019
2019-02-07,UCF Knights,Houston Cougars,68,77,2019
2019-02-07,Indiana Hoosiers,Iowa Hawkeyes,72,77,2019
2019-02-07,Memphis Tigers,Cincinnati Bearcats,64,69,2019
2019-02-08,Yale Bulldogs,Princeton Tigers,74,60,2019
2019-02-08,Dartmouth Big Green,Cornell Big Red,80,83,2019
2019-02-08,Harvard Crimson,Columbia Lions,98,96,2019
2019-02-08,Brown Bears,Pennsylvania Quakers,82,92,2019
2019-02-08,Marist Red Foxes,Niagara Purple Eagles,79,58,2019
2019-02-08,Manhattan Jaspers,Siena Saints,49,51,2019
2019-02-08,Rider Broncs,Canisius Golden Griffins,80,81,2019
2019-02-08,Iona Gaels,Quinnipiac Bobcats,65,66,2019
2019-02-08,Saint Joseph's Hawks,Saint Louis Billikens,91,61,2019
2019-02-08,UL Monroe Warhawks,Georgia Southern Eagles,88,79,2019
2019-02-08,Louisiana Ragin' Cajuns,Georgia State Panthers,76,72,2019
2019-02-08,Akron Zips,Kent State Golden Flashes,72,53,2019
2019-02-09,Virginia Cavaliers,Duke Blue Devils,71,81,2019
2019-02-09,Gonzaga Bulldogs,Saint Mary's Gaels,94,46,2019
2019-02-09,Mississippi State Bulldogs,Kentucky Wildcats,67,71,2019
2019-02-09,Nevada Wolf Pack,New Mexico Lobos,91,62,2019
2019-02-09,Michigan Wolverines,Wisconsin Badgers,61,52,2019
2019-02-09,North Carolina Tar Heels,Miami Hurricanes,88,85,2019
2019-02-09,Michigan State Spartans,Minnesota Golden Gophers,79,55,2019
2019-02-09,Marquette Golden Eagles,Villanova Wildcats,66,65,2019
2019-02-09,Clemson Tigers,Virginia Tech Hokies,59,51,2019
2019-02-09,Kansas Jayhawks,Oklahoma State Cowboys,84,72,2019
2019-02-09,Purdue Boilermakers,Nebraska Cornhuskers,81,62,2019
2019-02-09,Florida State Seminoles,Louisville Cardinals,80,75,2019
2019-02-09,Iowa State Cyclones,TCU Horned Frogs,83,92,2019
2019-02-09,Oklahoma Sooners,Texas Tech Red Raiders,54,66,2019
2019-02-09,Buffalo Bulls,Central Michigan Chippewas,90,76,2019
2019-02-10,Houston Cougars,Cincinnati Bearcats,65,58,2019
2019-02-10,Iowa Hawkeyes,Northwestern Wildcats,80,79,2019
2019-02-11,North Carolina Tar Heels,Virginia Cavaliers,61,69,2019
2019-02-11,TCU Horned Frogs,Kansas Jayhawks,77,82,2019
2019-02-12,Louisville Cardinals,Duke Blue Devils,69,71,2019
2019-02-12,Kentucky Wildcats,LSU Tigers,71,73,2019
2019-02-12,Penn State Nittany Lions,Michigan Wolverines,75,69,2019
2019-02-12,DePaul Blue Demons,Marquette Golden Eagles,73,92,2019
2019-02-12,Wisconsin Badgers,Michigan State Spartans,59,67,2019
2019-02-12,Maryland Terrapins,Purdue Boilermakers,70,56,2019
2019-02-12,Texas Longhorns,Kansas State Wildcats,64,71,2019
2019-02-12,Akron Zips,Buffalo Bulls,70,76,2019
2019-02-13,Tennessee Volunteers,South Carolina Gamecocks,85,73,2019
2019-02-13,Villanova Wildcats,Providence Friars,85,67,2019
2019-02-13,Oklahoma State Cowboys,Texas Tech Red Raiders,50,78,2019
2019-02-13,Florida State Seminoles,Wake Forest Demon Deacons,88,66,2019
2019-02-13,Virginia Tech Hokies,Georgia Tech Yellow Jackets,76,68,2019
2019-02-14,Loyola Marymount Lions,Gonzaga Bulldogs,60,73,2019
2019-02-14,UConn Huskies,Houston Cougars,63,71,2019
2019-02-15,Toledo Rockets,Buffalo Bulls,82,88,2019
2019-02-16,Kentucky Wildcats,Tennessee Volunteers,86,69,2019
2019-02-16,Duke Blue Devils,NC State Wolfpack,94,78,2019
2019-02-16,San Diego Toreros,Gonzaga Bulldogs,67,79,2019
2019-02-16,Virginia Cavaliers,Notre Dame Fighting Irish,60,54,2019
2019-02-16,Michigan Wolverines,Maryland Terrapins,65,52,2019
2019-02-16,Wyoming Cowboys,Nevada Wolf Pack,49,82,2019
2019-02-16,Wake Forest Demon Deacons,North Carolina Tar Heels,57,95,2019
2019-02-16,Purdue Boilermakers,Penn State Nittany Lions,76,64,2019
2019-02-16,Kansas Jayhawks,West Virginia Mountaineers,78,53,2019
2019-02-16,Texas Tech Red Raiders,Baylor Bears,86,61,2019
2019-02-16,Louisville Cardinals,Clemson Tigers,56,55,2019
2019-02-16,Georgia Tech Yellow Jackets,Florida State Seminoles,47,69,2019
2019-02-16,Kansas State Wildcats,Iowa State Cyclones,64,78,2019
2019-02-16,Georgia Bulldogs,LSU Tigers,79,83,2019
2019-02-16,Rutgers Scarlet Knights,Iowa Hawkeyes,69,71,2019
2019-02-16,Pittsburgh Panthers,Virginia Tech Hokies,64,70,2019
2019-02-17,Tulane Green Wave,Houston Cougars,50,85,2019
2019-02-17,Michigan State Spartans,Ohio State Buckeyes,62,44,2019
2019-02-17,St. John's Red Storm,Villanova Wildcats,71,65,2019
2019-02-18,Virginia Tech Hokies,Virginia Cavaliers,58,64,2019
2019-02-18,Wisconsin Badgers,Illinois Fighting Illini,64,58,2019
2019-02-18,West Virginia Mountaineers,Kansas State Wildcats,51,65,2019
2019-02-19,Buffalo Bulls,Ohio Bobcats,114,67,2019
2019-02-20,San Diego State Aztecs,Nevada Wolf Pack,65,57,2019
2019-02-20,Michigan State Spartans,Rutgers Scarlet Knights,71,60,2019
2019-02-20,Marquette Golden Eagles,Butler Bulldogs,79,69,2019
2019-02-20,LSU Tigers,Florida Gators,77,82,2019
2019-02-20,Georgetown Hoyas,Villanova Wildcats,85,73,2019
2019-02-20,Syracuse Orange,Louisville Cardinals,69,49,2019
2019-02-21,Gonzaga Bulldogs,Pepperdine Waves,92,64,2019
2019-02-21,Minnesota Golden Gophers,Michigan Wolverines,60,69,2019
2019-02-22,Iowa Hawkeyes,Indiana Hoosiers,76,70,2019
2019-02-22,Buffalo Bulls,Kent State Golden Flashes,80,57,2019
2019-02-23,Syracuse Orange,Duke Blue Devils,65,75,2019
2019-02-23,Gonzaga Bulldogs,BYU Cougars,102,68,2019
2019-02-23,Louisville Cardinals,Virginia Cavaliers,52,64,2019
2019-02-23,Kentucky Wildcats,Auburn Tigers,80,53,2019
2019-02-23,LSU Tigers,Tennessee Volunteers,82,80,2019
2019-02-23,Nevada Wolf Pack,Fresno State Bulldogs,74,68,2019
2019-02-23,North Carolina Tar Heels,Florida State Seminoles,77,59,2019
2019-02-23,Houston Cougars,South Florida Bulls,71,59,2019
2019-02-23,Providence Friars,Marquette Golden Eagles,58,76,2019
2019-02-23,Texas Tech Red Raiders,Kansas Jayhawks,91,62,2019
2019-02-23,Nebraska Cornhuskers,Purdue Boilermakers,72,75,2019
2019-02-23,TCU Horned Frogs,Iowa State Cyclones,75,72,2019
2019-02-23,Notre Dame Fighting Irish,Virginia Tech Hokies,59,67,2019
2019-02-23,Northwestern Wildcats,Wisconsin Badgers,64,69,2019
2019-02-23,Kansas State Wildcats,Oklahoma State Cowboys,85,46,2019
2019-02-23,Maryland Terrapins,Ohio State Buckeyes,72,62,2019
2019-02-24,Michigan Wolverines,Michigan State Spartans,70,77,2019
2019-02-24,Xavier Musketeers,Villanova Wildcats,66,54,2019
2019-02-25,Kansas Jayhawks,Kansas State Wildcats,64,49,2019
2019-02-25,Florida State Seminoles,Notre Dame Fighting Irish,68,61,2019
2019-02-26,Virginia Tech Hokies,Duke Blue Devils,77,72,2019
2019-02-26,Kentucky Wildcats,Arkansas Razorbacks,70,66,2019
2019-02-26,North Carolina Tar Heels,Syracuse Orange,93,85,2019
2019-02-26,LSU Tigers,Texas A&M Aggies,66,55,2019
2019-02-26,Indiana Hoosiers,Wisconsin Badgers,75,73,2019
2019-02-26,Buffalo Bulls,Akron Zips,77,64,2019
2019-02-26,Ohio State Buckeyes,Iowa Hawkeyes,90,70,2019
2019-02-27,Virginia Cavaliers,Georgia Tech Yellow Jackets,81,51,2019
2019-02-27,Ole Miss Rebels,Tennessee Volunteers,71,73,2019
2019-02-27,East Carolina Pirates,Houston Cougars,65,99,2019
2019-02-27,Villanova Wildcats,Marquette Golden Eagles,67,61,2019
2019-02-27,Texas Tech Red Raiders,Oklahoma State Cowboys,84,80,2019
2019-02-27,Nevada Wolf Pack,UNLV Rebels,89,73,2019
2019-02-27,Purdue Boilermakers,Illinois Fighting Illini,73,56,2019
2019-02-27,Penn State Nittany Lions,Maryland Terrapins,78,61,2019
2019-02-27,SMU Mustangs,Cincinnati Bearcats,49,52,2019
2019-02-28,Michigan Wolverines,Nebraska Cornhuskers,82,53,2019
2019-02-28,Chattanooga Mocs,Wofford Terriers,54,80,2019
2019-02-28,California Golden Bears,Washington Huskies,76,73,2019
2019-03-01,Miami (OH) RedHawks,Buffalo Bulls,69,77,2019
2019-03-02,Saint Mary's Gaels,Gonzaga Bulldogs,55,69,2019
2019-03-02,Virginia Cavaliers,Pittsburgh Panthers,73,49,2019
2019-03-02,Duke Blue Devils,Miami Hurricanes,87,57,2019
2019-03-02,Tennessee Volunteers,Kentucky Wildcats,71,52,2019
2019-03-02,Clemson Tigers,North Carolina Tar Heels,79,81,2019
2019-03-02,Indiana Hoosiers,Michigan State Spartans,63,62,2019
2019-03-02,Houston Cougars,UCF Knights,64,69,2019
2019-03-02,TCU Horned Frogs,Texas Tech Red Raiders,66,81,2019
2019-03-02,Utah State Aggies,Nevada Wolf Pack,81,76,2019
2019-03-02,Alabama Crimson Tide,LSU Tigers,69,74,2019
2019-03-02,Purdue Boilermakers,Ohio State Buckeyes,86,51,2019
2019-03-02,Oklahoma State Cowboys,Kansas Jayhawks,67,72,2019
2019-03-02,Kansas State Wildcats,Baylor Bears,66,60,2019
2019-03-02,Florida State Seminoles,NC State Wolfpack,78,73,2019
2019-03-02,Wisconsin Badgers,Penn State Nittany Lions,61,57,2019
2019-03-02,Iowa Hawkeyes,Rutgers Scarlet Knights,72,86,2019
2019-03-02,Cincinnati Bearcats,Memphis Tigers,71,69,2019
2019-03-02,Samford Bulldogs,Wofford Terriers,64,85,2019
2019-03-03,Maryland Terrapins,Michigan Wolverines,62,69,2019
2019-03-03,Marquette Golden Eagles,Creighton Bluejays,60,66,2019
2019-03-03,Stanford Cardinal,Washington Huskies,61,62,2019
2019-03-04,Syracuse Orange,Virginia Cavaliers,53,79,2019
2019-03-04,Texas Tech Red Raiders,Texas Longhorns,70,51,2019
2019-03-04,TCU Horned Frogs,Kansas State Wildcats,52,64,2019
2019-03-05,Boston College Eagles,North Carolina Tar Heels,66,79,2019
2019-03-05,Duke Blue Devils,Wake Forest Demon Deacons,71,70,2019
2019-03-05,Tennessee Volunteers,Mississippi State Bulldogs,71,54,2019
2019-03-05,Ole Miss Rebels,Kentucky Wildcats,76,80,2019
2019-03-05,Michigan State Spartans,Nebraska Cornhuskers,91,76,2019
2019-03-05,Minnesota Golden Gophers,Purdue Boilermakers,73,69,2019
2019-03-05,Oklahoma Sooners,Kansas Jayhawks,81,68,2019
2019-03-05,Florida State Seminoles,Virginia Tech Hokies,73,64,2019
2019-03-05,Air Force Falcons,Nevada Wolf Pack,79,90,2019
2019-03-05,Ohio Bobcats,Buffalo Bulls,79,82,2019
2019-03-06,Florida Gators,LSU Tigers,78,79,2019
2019-03-06,Seton Hall Pirates,Marquette Golden Eagles,73,64,2019
2019-03-07,Houston Cougars,SMU Mustangs,90,79,2019
2019-03-07,UCF Knights,Cincinnati Bearcats,58,55,2019
2019-03-07,Wisconsin Badgers,Iowa Hawkeyes,65,45,2019
2019-03-08,Virginia Tech Hokies,Miami Hurricanes,84,70,2019
2019-03-08,Buffalo Bulls,Bowling Green Falcons,84,73,2019
2019-03-08,Maryland Terrapins,Minnesota Golden Gophers,69,60,2019
2019-03-09,Virginia Cavaliers,Louisville Cardinals,73,68,2019
2019-03-09,North Carolina Tar Heels,Duke Blue Devils,79,70,2019
2019-03-09,Auburn Tigers,Tennessee Volunteers,84,80,2019
2019-03-09,Kentucky Wildcats,Florida Gators,66,57,2019
2019-03-09,Michigan State Spartans,Michigan Wolverines,75,63,2019
2019-03-09,Iowa State Cyclones,Texas Tech Red Raiders,73,80,2019
2019-03-09,LSU Tigers,Vanderbilt Commodores,80,59,2019
2019-03-09,Northwestern Wildcats,Purdue Boilermakers,57,70,2019
2019-03-09,Kansas Jayhawks,Baylor Bears,78,70,2019
2019-03-09,Wake Forest Demon Deacons,Florida State Seminoles,57,65,2019
2019-03-09,Marquette Golden Eagles,Georgetown Hoyas,84,86,2019
2019-03-09,Nevada Wolf Pack,San Diego State Aztecs,81,53,2019
2019-03-09,Kansas State Wildcats,Oklahoma Sooners,68,53,2019
2019-03-09,Seton Hall Pirates,Villanova Wildcats,79,75,2019
2019-03-09,Temple Owls,UCF Knights,67,62,2019
2019-03-10,Cincinnati Bearcats,Houston Cougars,69,85,2019
2019-03-10,Ohio State Buckeyes,Wisconsin Badgers,67,73,2019
2019-03-11,Eastern Michigan Eagles,Ball State Cardinals,43,61,2019
2019-03-11,Central Michigan Chippewas,Western Michigan Broncos,81,67,2019
2019-03-11,Akron Zips,Miami (OH) RedHawks,80,51,2019
2019-03-11,Northern Illinois Huskies,Ohio Bobcats,80,61,2019
2019-03-12,Saint Francis Red Flash,Fairleigh Dickinson Knights,76,85,2019
2019-03-12,UMBC Retrievers,Hartford Hawks,90,85,2019
2019-03-12,Vermont Catamounts,Binghamton Bearcats,84,51,2019
2019-03-12,UL Monroe Warhawks,App State Mountaineers,89,80,2019
2019-03-12,South Alabama Jaguars,Arkansas State Red Wolves,75,67,2019
2019-03-12,Texas Southern Tigers,Southern Jaguars,80,70,2019
2019-03-12,Grambling Tigers,Arkansas-Pine Bluff Golden Lions,59,52,2019
2019-03-12,Prairie View A&M Panthers,Alcorn State Braves,86,66,2019
2019-03-12,Jackson State Tigers,Alabama State Hornets,49,58,2019
2019-03-13,Colgate Raiders,Bucknell Bison,94,80,2019
2019-03-13,St. John's Red Storm,DePaul Blue Demons,82,74,2019
2019-03-14,Memphis Tigers,Tulane Green Wave,83,68,2019
2019-03-14,Kansas Jayhawks,Texas Longhorns,65,57,2019
2019-03-15,Kansas Jayhawks,West Virginia Mountaineers,88,74,2019
2019-03-16,Vermont Catamounts,UMBC Retrievers,66,49,2019
2019-03-16,Yale Bulldogs,Princeton Tigers,83,77,2019
2019-03-16,Kansas Jayhawks,Iowa State Cyclones,66,78,2019
